transaction_id,mall_name,branch_name,transaction_date,tax_amount,transaction_amount,transaction_type,transaction_status,transaction_date_iso
JO-2504-4418-49551,Z Mall,Z Mall Al Jubeiha,2025-02-13 13:25:00,0.48,6.55,Sale,Completed,2025-02-13T13:25:00
JO-2504-3405-51444,C Mall,C Mall Aqaba,2025-02-13 13:19:00,0.25,3.4,Sale,Completed,2025-02-13T13:19:00
JO-2504-5724-61596,C Mall,C Mall Irbid,2025-02-13 13:18:00,0.24,3.27,Sale,Completed,2025-02-13T13:18:00
JO-2504-1333-97225,Z Mall,Z Mall Al Bayader,2025-02-13 13:15:00,0.24,3.27,Sale,Completed,2025-02-13T13:15:00
JO-2504-9831-64358,C Mall,C Mall Irbid,2025-02-13 13:09:00,0.24,3.27,Sale,Completed,2025-02-13T13:09:00
JO-2504-4663-66856,Y Mall,Y Mall Dabouq,2025-02-13 13:09:00,0.24,3.27,Sale,Completed,2025-02-13T13:09:00
JO-2504-1168-59781,Z Mall,Z Mall Al Bayader,2025-02-13 13:07:00,0.48,6.55,Sale,Completed,2025-02-13T13:07:00
JO-2504-4009-15068,Z Mall,Z Mall Al Bayader,2025-02-13 12:41:00,0.79,10.63,Sale,Completed,2025-02-13T12:41:00
JO-2504-2686-81276,Y Mall,Y Mall Dabouq,2025-02-13 12:39:00,0.24,3.27,Sale,Completed,2025-02-13T12:39:00
JO-2504-3126-14694,Y Mall,Y Mall Tla'a Al-Ali,2025-02-13 12:36:00,0.24,3.27,Sale,Completed,2025-02-13T12:36:00
JO-2504-1423-39181,Y Mall,Y Mall Shmeisani,2025-02-13 12:25:00,0.72,9.82,Sale,Completed,2025-02-13T12:25:00
JO-2504-1332-99148,C Mall,C Mall Amman,2025-02-13 12:11:00,0.57,7.61,Sale,Failed,2025-02-13T12:11:00
JO-2504-9274-66667,Z Mall,Z Mall Gardens,2025-02-13 12:02:00,0.57,7.61,Sale,Failed,2025-02-13T12:02:00
JO-2504-2652-27621,Y Mall,Y Mall Dabouq,2025-02-13 11:44:00,0.16,2.16,Sale,Failed,2025-02-13T11:44:00
JO-2504-9269-63944,Z Mall,Z Mall Gardens,2025-02-13 11:18:00,0.66,8.96,Sale,Failed,2025-02-13T11:18:00
JO-2504-6543-63825,Y Mall,Y Mall Dabouq,2025-02-13 11:17:00,0.24,3.27,Sale,Failed,2025-02-13T11:17:00
JO-2504-1742-27726,C Mall,C Mall Irbid,2025-02-13 11:13:00,0.24,3.27,Sale,Failed,2025-02-13T11:13:00
JO-2504-3672-24403,Y Mall,Y Mall Shmeisani,2025-02-13 11:01:00,0.84,11.34,Sale,Failed,2025-02-13T11:01:00
JO-2504-9719-69755,C Mall,C Mall Irbid,2025-02-12 19:09:00,1.32,17.91,Sale,Failed,2025-02-12T19:09:00
JO-2504-7304-26998,Z Mall,Z Mall Gardens,2025-02-12 19:05:00,0.66,8.96,Sale,Failed,2025-02-12T19:05:00
JO-2504-5250-82409,Z Mall,Z Mall Al Jubeiha,2025-02-12 19:01:00,0.66,8.96,Sale,Failed,2025-02-12T19:01:00
JO-2504-2365-62562,Z Mall,Z Mall Gardens,2025-02-12 19:00:00,0.82,11.01,Sale,Failed,2025-02-12T19:00:00
JO-2504-5542-38922,Z Mall,Z Mall Al Bayader,2025-02-12 17:18:00,0.66,8.96,Sale,Failed,2025-02-12T17:18:00
JO-2504-6713-33177,Z Mall,Z Mall Al Jubeiha,2025-02-12 17:04:00,0.07,0.96,Sale,Failed,2025-02-12T17:04:00
JO-2504-1978-54206,Z Mall,Z Mall Gardens,2025-02-12 16:48:00,0.24,3.27,Sale,Failed,2025-02-12T16:48:00
JO-2504-8456-65365,Y Mall,Y Mall Shmeisani,2025-02-12 16:37:00,0.67,9.07,Sale,Failed,2025-02-12T16:37:00
JO-2504-1473-88488,Y Mall,Y Mall Tla'a Al-Ali,2025-02-12 16:36:00,0.87,11.79,Sale,Failed,2025-02-12T16:36:00
JO-2504-9482-53468,Y Mall,Y Mall Dabouq,2025-02-12 15:29:00,0.24,3.27,Sale,Failed,2025-02-12T15:29:00
JO-2504-7038-85516,C Mall,C Mall Aqaba,2025-02-12 15:26:00,1.32,17.91,Sale,Failed,2025-02-12T15:26:00
JO-2504-4096-28624,C Mall,C Mall Irbid,2025-02-12 15:25:00,0.24,3.27,Sale,Failed,2025-02-12T15:25:00
JO-2504-3991-21198,Z Mall,Z Mall Al Jubeiha,2025-02-12 15:24:00,0.24,3.27,Sale,Failed,2025-02-12T15:24:00
JO-2504-7342-26004,Y Mall,Y Mall Tla'a Al-Ali,2025-02-12 15:22:00,0.36,4.88,Sale,Failed,2025-02-12T15:22:00
JO-2504-5049-90370,Y Mall,Y Mall Dabouq,2025-02-12 15:07:00,0.37,4.99,Sale,Failed,2025-02-12T15:07:00
JO-2504-3135-55700,Z Mall,Z Mall Al Bayader,2025-02-12 14:33:00,0.66,8.96,Sale,Failed,2025-02-12T14:33:00
JO-2504-2781-81216,Z Mall,Z Mall Al Bayader,2025-02-12 14:32:00,0.66,8.96,Sale,Failed,2025-02-12T14:32:00
JO-2504-3083-57763,Y Mall,Y Mall Shmeisani,2025-02-12 14:22:00,0.25,3.4,Sale,Failed,2025-02-12T14:22:00
JO-2504-8567-62739,Y Mall,Y Mall Tla'a Al-Ali,2025-02-12 14:21:00,0.24,3.27,Sale,Failed,2025-02-12T14:21:00
JO-2504-5482-21247,C Mall,C Mall Aqaba,2025-02-12 14:19:00,0.24,3.27,Sale,Failed,2025-02-12T14:19:00
JO-2504-7736-76815,C Mall,C Mall Irbid,2025-02-12 14:10:00,0.66,8.96,Sale,Failed,2025-02-12T14:10:00
JO-2504-9004-43033,Y Mall,Y Mall Dabouq,2025-02-12 14:04:00,1.3,17.58,Sale,Failed,2025-02-12T14:04:00
JO-2504-7211-67778,Z Mall,Z Mall Gardens,2025-02-12 14:02:00,0.24,3.27,Sale,Failed,2025-02-12T14:02:00
JO-2504-9009-82027,Y Mall,Y Mall Tla'a Al-Ali,2025-02-12 13:55:00,0.24,3.27,Sale,Failed,2025-02-12T13:55:00
JO-2504-8194-71384,C Mall,C Mall Aqaba,2025-02-12 13:55:00,0.24,3.27,Sale,Failed,2025-02-12T13:55:00
JO-2504-1961-10227,C Mall,C Mall Aqaba,2025-02-12 13:49:00,0.24,3.27,Sale,Failed,2025-02-12T13:49:00
JO-2504-6501-62072,Z Mall,Z Mall Al Jubeiha,2025-02-12 13:40:00,1.03,13.86,Sale,Failed,2025-02-12T13:40:00
JO-2504-2007-32181,Y Mall,Y Mall Dabouq,2025-02-12 13:29:00,0.41,5.56,Sale,Failed,2025-02-12T13:29:00
JO-2504-7281-29209,Z Mall,Z Mall Al Jubeiha,2025-02-12 13:24:00,0.24,3.27,Sale,Failed,2025-02-12T13:24:00
JO-2504-3762-71708,C Mall,C Mall Aqaba,2025-02-12 13:11:00,0.24,3.27,Sale,Failed,2025-02-12T13:11:00
JO-2504-8578-44172,Y Mall,Y Mall Tla'a Al-Ali,2025-02-12 12:35:00,0.24,3.27,Sale,Failed,2025-02-12T12:35:00
JO-2504-3473-88451,Y Mall,Y Mall Tla'a Al-Ali,2025-02-12 12:34:00,0.24,3.27,Sale,Failed,2025-02-12T12:34:00
JO-2504-6355-80188,Y Mall,Y Mall Tla'a Al-Ali,2025-02-12 12:34:00,0.24,3.27,Sale,Failed,2025-02-12T12:34:00
JO-2504-7596-74234,Y Mall,Y Mall Tla'a Al-Ali,2025-02-12 12:32:00,0.24,3.27,Sale,Failed,2025-02-12T12:32:00
JO-2504-9347-18575,C Mall,C Mall Aqaba,2025-02-12 12:18:00,0.66,8.96,Sale,Failed,2025-02-12T12:18:00
JO-2504-3466-73293,C Mall,C Mall Irbid,2025-02-12 12:12:00,0.24,3.27,Sale,Failed,2025-02-12T12:12:00
JO-2504-4743-76092,Y Mall,Y Mall Shmeisani,2025-02-12 12:03:00,0.44,5.97,Sale,Failed,2025-02-12T12:03:00
JO-2504-1469-32135,Z Mall,Z Mall Al Bayader,2025-02-12 12:00:00,0.66,8.96,Sale,Failed,2025-02-12T12:00:00
JO-2504-8486-33087,Z Mall,Z Mall Gardens,2025-02-12 11:37:00,0.52,7.07,Sale,Failed,2025-02-12T11:37:00
JO-2504-7143-65336,C Mall,C Mall Irbid,2025-02-12 11:33:00,0.66,8.91,Sale,Failed,2025-02-12T11:33:00
JO-2504-6259-79480,Y Mall,Y Mall Tla'a Al-Ali,2025-02-12 11:15:00,0.24,3.27,Sale,Failed,2025-02-12T11:15:00
JO-2504-9496-66084,C Mall,C Mall Amman,2025-02-12 11:04:00,0.66,8.96,Sale,Failed,2025-02-12T11:04:00
JO-2504-6034-44326,Y Mall,Y Mall Tla'a Al-Ali,2025-02-12 10:59:00,0.72,9.82,Sale,Failed,2025-02-12T10:59:00
JO-2504-4025-87512,C Mall,C Mall Aqaba,2025-02-12 10:52:00,0.81,11.0,Sale,Failed,2025-02-12T10:52:00
JO-2504-7535-90632,C Mall,C Mall Irbid,2025-02-11 19:52:00,0.28,3.8,Sale,Failed,2025-02-11T19:52:00
JO-2504-1604-73290,Y Mall,Y Mall Tla'a Al-Ali,2025-02-11 17:58:00,1.16,15.57,Sale,Failed,2025-02-11T17:58:00
JO-2504-6959-32258,Y Mall,Y Mall Tla'a Al-Ali,2025-02-11 17:55:00,0.48,6.55,Sale,Failed,2025-02-11T17:55:00
JO-2504-9063-38419,Y Mall,Y Mall Dabouq,2025-02-11 17:41:00,0.6,8.11,Sale,Failed,2025-02-11T17:41:00
JO-2504-9439-49130,Y Mall,Y Mall Dabouq,2025-02-11 17:35:00,0.48,6.57,Sale,Failed,2025-02-11T17:35:00
JO-2504-2806-37877,Y Mall,Y Mall Shmeisani,2025-02-11 17:07:00,0.26,3.57,Sale,Failed,2025-02-11T17:07:00
JO-2504-8846-95642,Z Mall,Z Mall Gardens,2025-02-11 16:59:00,1.48,20.03,Sale,Failed,2025-02-11T16:59:00
JO-2504-3934-73219,C Mall,C Mall Irbid,2025-02-11 16:27:00,0.98,13.27,Sale,Failed,2025-02-11T16:27:00
JO-2504-4968-52900,C Mall,C Mall Amman,2025-02-11 16:13:00,0.36,4.88,Sale,Failed,2025-02-11T16:13:00
JO-2504-5291-12660,C Mall,C Mall Aqaba,2025-02-11 16:12:00,0.45,6.07,Sale,Completed,2025-02-11T16:12:00
JO-2504-8492-34817,Z Mall,Z Mall Al Bayader,2025-02-11 16:10:00,0.6,8.11,Sale,Completed,2025-02-11T16:10:00
JO-2504-7755-36118,C Mall,C Mall Irbid,2025-02-11 16:07:00,0.45,6.07,Sale,Completed,2025-02-11T16:07:00
JO-2504-8019-54113,Y Mall,Y Mall Dabouq,2025-02-11 15:50:00,0.24,3.27,Sale,Completed,2025-02-11T15:50:00
JO-2504-6453-83400,Z Mall,Z Mall Al Bayader,2025-02-11 15:47:00,0.11,1.58,Sale,Completed,2025-02-11T15:47:00
JO-2504-5823-29988,Z Mall,Z Mall Al Bayader,2025-02-11 15:33:00,1.32,17.91,Sale,Completed,2025-02-11T15:33:00
JO-2504-1246-66375,Z Mall,Z Mall Gardens,2025-02-11 15:31:00,0.25,3.4,Sale,Completed,2025-02-11T15:31:00
JO-2504-2541-38560,C Mall,C Mall Irbid,2025-02-11 15:18:00,0.24,3.27,Sale,Completed,2025-02-11T15:18:00
JO-2504-3154-69633,Z Mall,Z Mall Al Jubeiha,2025-02-11 15:17:00,1.65,22.36,Sale,Completed,2025-02-11T15:17:00
JO-2504-2485-12385,C Mall,C Mall Amman,2025-02-11 15:11:00,0.47,6.4,Refund,Completed,2025-02-11T15:11:00
JO-2504-3291-97273,Y Mall,Y Mall Dabouq,2025-02-11 15:07:00,0.24,3.27,Sale,Completed,2025-02-11T15:07:00
JO-2504-6933-71668,Y Mall,Y Mall Shmeisani,2025-02-11 14:54:00,0.24,3.27,Sale,Completed,2025-02-11T14:54:00
JO-2504-4467-92457,Z Mall,Z Mall Al Bayader,2025-02-11 14:49:00,0.66,8.96,Sale,Completed,2025-02-11T14:49:00
JO-2504-9887-49830,Y Mall,Y Mall Shmeisani,2025-02-11 14:48:00,0.66,8.96,Sale,Completed,2025-02-11T14:48:00
JO-2504-8236-61884,Y Mall,Y Mall Shmeisani,2025-02-11 14:06:00,1.59,21.54,Sale,Completed,2025-02-11T14:06:00
JO-2504-5064-26964,Y Mall,Y Mall Tla'a Al-Ali,2025-02-11 13:40:00,0.77,10.43,Sale,Completed,2025-02-11T13:40:00
JO-2504-9289-14932,Y Mall,Y Mall Dabouq,2025-02-11 13:39:00,0.66,8.96,Sale,Completed,2025-02-11T13:39:00
JO-2504-6149-43488,Z Mall,Z Mall Al Bayader,2025-02-11 13:36:00,0.48,6.55,Sale,Completed,2025-02-11T13:36:00
JO-2504-6822-39597,C Mall,C Mall Aqaba,2025-02-11 13:25:00,0.65,8.79,Sale,Completed,2025-02-11T13:25:00
JO-2504-3144-50307,C Mall,C Mall Amman,2025-02-11 13:18:00,0.11,1.48,Sale,Completed,2025-02-11T13:18:00
JO-2504-3124-45990,Z Mall,Z Mall Gardens,2025-02-11 12:50:00,0.24,3.27,Sale,Completed,2025-02-11T12:50:00
JO-2504-2187-63799,Y Mall,Y Mall Dabouq,2025-02-11 12:37:00,0.24,3.27,Refund,Completed,2025-02-11T12:37:00
JO-2504-3188-85833,Z Mall,Z Mall Al Jubeiha,2025-02-11 12:33:00,0.24,3.27,Sale,Completed,2025-02-11T12:33:00
JO-2504-8785-20696,Y Mall,Y Mall Tla'a Al-Ali,2025-02-11 12:18:00,0.48,6.49,Sale,Completed,2025-02-11T12:18:00
JO-2504-9245-69430,C Mall,C Mall Amman,2025-02-11 12:12:00,0.24,3.27,Sale,Completed,2025-02-11T12:12:00
JO-2504-2521-57834,C Mall,C Mall Irbid,2025-02-11 11:58:00,0.66,8.96,Sale,Completed,2025-02-11T11:58:00
JO-2504-3827-76338,Y Mall,Y Mall Tla'a Al-Ali,2025-02-11 11:54:00,0.7,9.47,Sale,Completed,2025-02-11T11:54:00
JO-2504-4636-68894,Y Mall,Y Mall Shmeisani,2025-02-11 11:29:00,0.12,1.56,Sale,Completed,2025-02-11T11:29:00
JO-2504-4544-35388,C Mall,C Mall Aqaba,2025-02-11 11:29:00,0.24,3.27,Sale,Completed,2025-02-11T11:29:00
JO-2504-3437-19148,Z Mall,Z Mall Al Bayader,2025-02-11 10:37:00,0.36,4.77,Sale,Completed,2025-02-11T10:37:00
JO-2504-1330-66509,C Mall,C Mall Aqaba,2025-02-11 10:36:00,0.24,3.27,Sale,Completed,2025-02-11T10:36:00
JO-2504-2929-94732,Z Mall,Z Mall Al Jubeiha,2025-02-11 10:08:00,0.36,4.88,Sale,Completed,2025-02-11T10:08:00
JO-2504-8080-83690,Z Mall,Z Mall Gardens,2025-02-10 18:59:00,2.46,33.17,Sale,Completed,2025-02-10T18:59:00
JO-2504-2288-20650,C Mall,C Mall Irbid,2025-02-10 18:15:00,1.0,13.5,Sale,Completed,2025-02-10T18:15:00
JO-2504-4379-74461,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 17:34:00,0.36,4.77,Sale,Completed,2025-02-10T17:34:00
JO-2504-5189-58317,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 17:33:00,0.82,11.01,Sale,Completed,2025-02-10T17:33:00
JO-2504-2530-18075,Y Mall,Y Mall Shmeisani,2025-02-10 17:30:00,0.06,0.8,Sale,Completed,2025-02-10T17:30:00
JO-2504-9892-72113,Y Mall,Y Mall Shmeisani,2025-02-10 17:22:00,2.0,26.89,Sale,Completed,2025-02-10T17:22:00
JO-2504-8231-69498,Z Mall,Z Mall Gardens,2025-02-10 17:21:00,0.66,8.96,Sale,Completed,2025-02-10T17:21:00
JO-2504-1788-61918,Z Mall,Z Mall Gardens,2025-02-10 17:03:00,0.36,4.77,Sale,Completed,2025-02-10T17:03:00
JO-2504-9357-30334,Y Mall,Y Mall Shmeisani,2025-02-10 16:48:00,1.66,22.45,Sale,Completed,2025-02-10T16:48:00
JO-2504-5546-16461,Z Mall,Z Mall Gardens,2025-02-10 16:39:00,0.56,7.49,Sale,Completed,2025-02-10T16:39:00
JO-2504-9306-74323,C Mall,C Mall Irbid,2025-02-10 16:37:00,1.02,13.73,Sale,Completed,2025-02-10T16:37:00
JO-2504-3408-98813,C Mall,C Mall Irbid,2025-02-10 16:24:00,1.32,17.91,Sale,Completed,2025-02-10T16:24:00
JO-2504-8479-61042,Y Mall,Y Mall Dabouq,2025-02-10 16:21:00,0.65,8.79,Sale,Completed,2025-02-10T16:21:00
JO-2504-2112-50001,Y Mall,Y Mall Dabouq,2025-02-10 16:00:00,0.24,3.27,Sale,Completed,2025-02-10T16:00:00
JO-2504-9109-12763,Z Mall,Z Mall Al Jubeiha,2025-02-10 15:35:00,0.24,3.27,Sale,Completed,2025-02-10T15:35:00
JO-2504-9345-53874,Z Mall,Z Mall Gardens,2025-02-10 15:20:00,0.66,8.96,Sale,Completed,2025-02-10T15:20:00
JO-2504-8927-42768,Z Mall,Z Mall Al Jubeiha,2025-02-10 15:14:00,1.02,13.73,Sale,Completed,2025-02-10T15:14:00
JO-2504-1382-64677,C Mall,C Mall Aqaba,2025-02-10 15:03:00,0.48,6.55,Sale,Completed,2025-02-10T15:03:00
JO-2504-5825-90850,C Mall,C Mall Aqaba,2025-02-10 14:52:00,0.71,9.74,Sale,Completed,2025-02-10T14:52:00
JO-2504-5007-30537,Y Mall,Y Mall Dabouq,2025-02-10 14:50:00,0.05,0.68,Sale,Completed,2025-02-10T14:50:00
JO-2504-7500-44818,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 14:50:00,0.66,8.96,Sale,Completed,2025-02-10T14:50:00
JO-2504-2441-87299,Y Mall,Y Mall Shmeisani,2025-02-10 14:47:00,0.94,12.7,Sale,Completed,2025-02-10T14:47:00
JO-2504-4890-21975,Z Mall,Z Mall Al Bayader,2025-02-10 14:30:00,0.66,8.96,Sale,Completed,2025-02-10T14:30:00
JO-2504-1043-52623,Z Mall,Z Mall Al Jubeiha,2025-02-10 14:30:00,0.66,8.96,Sale,Completed,2025-02-10T14:30:00
JO-2504-7441-82544,C Mall,C Mall Aqaba,2025-02-10 14:28:00,0.24,3.27,Sale,Completed,2025-02-10T14:28:00
JO-2504-7671-94612,C Mall,C Mall Irbid,2025-02-10 14:27:00,0.24,3.27,Sale,Completed,2025-02-10T14:27:00
JO-2504-1467-45512,Z Mall,Z Mall Al Bayader,2025-02-10 14:26:00,0.28,3.8,Sale,Completed,2025-02-10T14:26:00
JO-2504-1047-75689,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 14:25:00,0.24,3.27,Sale,Completed,2025-02-10T14:25:00
JO-2504-3520-22238,Y Mall,Y Mall Shmeisani,2025-02-10 14:24:00,0.48,6.55,Sale,Completed,2025-02-10T14:24:00
JO-2504-4632-30854,C Mall,C Mall Aqaba,2025-02-10 14:23:00,0.5,6.75,Sale,Completed,2025-02-10T14:23:00
JO-2504-4764-47135,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 14:19:00,0.65,8.79,Sale,Completed,2025-02-10T14:19:00
JO-2504-4833-64502,Y Mall,Y Mall Shmeisani,2025-02-10 14:12:00,1.32,17.91,Sale,Completed,2025-02-10T14:12:00
JO-2504-8894-50114,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 13:49:00,0.66,8.96,Sale,Completed,2025-02-10T13:49:00
JO-2504-9500-95146,Z Mall,Z Mall Al Jubeiha,2025-02-10 13:44:00,0.24,3.27,Sale,Completed,2025-02-10T13:44:00
JO-2504-5638-53472,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 13:29:00,0.24,3.27,Sale,Completed,2025-02-10T13:29:00
JO-2504-3187-15647,C Mall,C Mall Irbid,2025-02-10 13:17:00,0.24,3.27,Sale,Completed,2025-02-10T13:17:00
JO-2504-9642-23204,Z Mall,Z Mall Al Bayader,2025-02-10 13:17:00,0.24,3.27,Sale,Completed,2025-02-10T13:17:00
JO-2504-7447-57483,Z Mall,Z Mall Al Jubeiha,2025-02-10 13:16:00,0.24,3.27,Sale,Completed,2025-02-10T13:16:00
JO-2504-9237-75890,C Mall,C Mall Aqaba,2025-02-10 13:13:00,0.48,6.55,Sale,Completed,2025-02-10T13:13:00
JO-2504-2257-19883,Y Mall,Y Mall Shmeisani,2025-02-10 13:09:00,1.63,21.97,Sale,Completed,2025-02-10T13:09:00
JO-2504-1898-51088,Y Mall,Y Mall Dabouq,2025-02-10 13:02:00,0.24,3.27,Sale,Completed,2025-02-10T13:02:00
JO-2504-2168-92698,C Mall,C Mall Amman,2025-02-10 12:52:00,0.09,1.2,Sale,Completed,2025-02-10T12:52:00
JO-2504-4421-75686,Y Mall,Y Mall Shmeisani,2025-02-10 12:24:00,0.24,3.27,Sale,Completed,2025-02-10T12:24:00
JO-2504-5049-57765,C Mall,C Mall Aqaba,2025-02-10 12:24:00,0.24,3.27,Sale,Completed,2025-02-10T12:24:00
JO-2504-8608-79901,C Mall,C Mall Amman,2025-02-10 12:22:00,0.66,8.96,Sale,Completed,2025-02-10T12:22:00
JO-2504-3207-71090,Y Mall,Y Mall Shmeisani,2025-02-10 12:09:00,0.75,9.99,Sale,Completed,2025-02-10T12:09:00
JO-2504-8418-42082,Y Mall,Y Mall Shmeisani,2025-02-10 11:25:00,0.24,3.27,Sale,Completed,2025-02-10T11:25:00
JO-2504-6973-20028,Z Mall,Z Mall Al Bayader,2025-02-10 10:58:00,0.36,4.88,Sale,Completed,2025-02-10T10:58:00
JO-2504-9614-43492,Z Mall,Z Mall Gardens,2025-02-10 10:55:00,0.41,5.45,Sale,Completed,2025-02-10T10:55:00
JO-2504-7007-49768,Y Mall,Y Mall Shmeisani,2025-02-10 10:54:00,0.41,5.45,Sale,Completed,2025-02-10T10:54:00
JO-2504-8526-22382,C Mall,C Mall Irbid,2025-02-10 10:53:00,0.36,4.77,Sale,Completed,2025-02-10T10:53:00
JO-2504-3738-93604,C Mall,C Mall Aqaba,2025-02-10 10:51:00,0.24,3.27,Refund,Completed,2025-02-10T10:51:00
JO-2504-6204-80221,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 10:10:00,1.48,19.96,Sale,Completed,2025-02-10T10:10:00
JO-2504-5139-29417,Y Mall,Y Mall Tla'a Al-Ali,2025-02-10 09:44:00,0.28,3.8,Sale,Completed,2025-02-10T09:44:00
JO-2504-1654-54373,C Mall,C Mall Irbid,2025-02-10 09:19:00,0.41,5.45,Sale,Completed,2025-02-10T09:19:00
JO-2504-3572-99079,C Mall,C Mall Aqaba,2025-02-09 19:44:00,0.66,8.96,Sale,Completed,2025-02-09T19:44:00
JO-2504-7359-90026,C Mall,C Mall Aqaba,2025-02-09 19:30:00,1.57,21.21,Sale,Completed,2025-02-09T19:30:00
JO-2504-7122-64353,Z Mall,Z Mall Al Bayader,2025-02-09 19:23:00,0.37,4.91,Sale,Completed,2025-02-09T19:23:00
JO-2504-6556-59482,Y Mall,Y Mall Tla'a Al-Ali,2025-02-09 19:21:00,0.24,3.27,Sale,Completed,2025-02-09T19:21:00
JO-2504-5913-14305,Z Mall,Z Mall Al Jubeiha,2025-02-09 17:51:00,0.66,8.96,Sale,Completed,2025-02-09T17:51:00
JO-2504-5401-63347,Z Mall,Z Mall Al Bayader,2025-02-09 17:49:00,0.42,5.72,Sale,Completed,2025-02-09T17:49:00
JO-2504-3327-53744,Y Mall,Y Mall Shmeisani,2025-02-09 17:34:00,0.34,4.54,Sale,Completed,2025-02-09T17:34:00
JO-2504-1825-12944,C Mall,C Mall Aqaba,2025-02-09 17:27:00,0.45,6.07,Sale,Completed,2025-02-09T17:27:00
JO-2504-2076-70368,Z Mall,Z Mall Al Jubeiha,2025-02-09 17:20:00,0.15,2.04,Sale,Completed,2025-02-09T17:20:00
JO-2504-8038-58658,Z Mall,Z Mall Al Bayader,2025-02-09 17:19:00,0.11,1.46,Sale,Completed,2025-02-09T17:19:00
JO-2504-5937-74395,Y Mall,Y Mall Shmeisani,2025-02-09 17:19:00,0.48,6.55,Sale,Completed,2025-02-09T17:19:00
JO-2504-3907-20831,C Mall,C Mall Irbid,2025-02-09 17:12:00,0.87,11.79,Sale,Completed,2025-02-09T17:12:00
JO-2504-7826-84199,Y Mall,Y Mall Shmeisani,2025-02-09 17:10:00,0.05,0.68,Sale,Completed,2025-02-09T17:10:00
JO-2504-9270-86839,C Mall,C Mall Aqaba,2025-02-09 17:04:00,0.69,9.25,Sale,Completed,2025-02-09T17:04:00
JO-2504-9884-19049,Z Mall,Z Mall Gardens,2025-02-09 16:28:00,0.66,8.96,Sale,Completed,2025-02-09T16:28:00
JO-2504-2486-89060,Z Mall,Z Mall Al Jubeiha,2025-02-09 16:24:00,0.71,9.64,Sale,Completed,2025-02-09T16:24:00
JO-2504-4998-71746,Y Mall,Y Mall Dabouq,2025-02-09 16:23:00,0.66,8.96,Sale,Completed,2025-02-09T16:23:00
JO-2504-8057-36070,C Mall,C Mall Irbid,2025-02-09 15:09:00,0.24,3.27,Sale,Completed,2025-02-09T15:09:00
JO-2504-3815-76570,Y Mall,Y Mall Dabouq,2025-02-09 15:03:00,0.48,6.55,Sale,Completed,2025-02-09T15:03:00
JO-2504-9220-90857,Z Mall,Z Mall Al Jubeiha,2025-02-09 14:58:00,0.66,8.96,Sale,Completed,2025-02-09T14:58:00
JO-2504-3941-70301,C Mall,C Mall Amman,2025-02-09 14:53:00,0.25,3.35,Sale,Completed,2025-02-09T14:53:00
JO-2504-1381-25931,Z Mall,Z Mall Gardens,2025-02-09 14:46:00,0.48,6.49,Sale,Completed,2025-02-09T14:46:00
JO-2504-1760-30220,C Mall,C Mall Irbid,2025-02-09 13:54:00,0.06,0.8,Sale,Completed,2025-02-09T13:54:00
JO-2504-3967-39252,Y Mall,Y Mall Tla'a Al-Ali,2025-02-09 13:39:00,0.48,6.55,Sale,Completed,2025-02-09T13:39:00
JO-2504-4889-45604,Y Mall,Y Mall Tla'a Al-Ali,2025-02-09 13:16:00,0.72,9.82,Sale,Completed,2025-02-09T13:16:00
JO-2504-6599-95938,Z Mall,Z Mall Al Bayader,2025-02-09 13:14:00,0.24,3.27,Sale,Completed,2025-02-09T13:14:00
JO-2504-9860-32164,Y Mall,Y Mall Dabouq,2025-02-09 13:14:00,0.05,0.68,Sale,Completed,2025-02-09T13:14:00
JO-2504-4536-22324,Y Mall,Y Mall Shmeisani,2025-02-09 12:59:00,0.66,8.96,Sale,Completed,2025-02-09T12:59:00
JO-2504-7431-15415,C Mall,C Mall Amman,2025-02-09 12:44:00,0.24,3.27,Sale,Completed,2025-02-09T12:44:00
JO-2504-2421-46400,Y Mall,Y Mall Dabouq,2025-02-09 12:44:00,0.44,5.97,Sale,Completed,2025-02-09T12:44:00
JO-2504-2953-73207,Y Mall,Y Mall Dabouq,2025-02-09 12:41:00,0.24,3.27,Sale,Completed,2025-02-09T12:41:00
JO-2504-7948-97010,Y Mall,Y Mall Shmeisani,2025-02-09 12:27:00,0.66,8.96,Sale,Completed,2025-02-09T12:27:00
JO-2504-9966-71315,Y Mall,Y Mall Dabouq,2025-02-09 12:18:00,0.24,3.27,Sale,Completed,2025-02-09T12:18:00
JO-2504-2739-77634,Z Mall,Z Mall Al Jubeiha,2025-02-09 11:46:00,0.57,7.61,Sale,Completed,2025-02-09T11:46:00
JO-2504-1378-41334,Z Mall,Z Mall Al Bayader,2025-02-09 11:43:00,0.66,8.96,Sale,Completed,2025-02-09T11:43:00
JO-2504-9752-89830,Z Mall,Z Mall Gardens,2025-02-09 11:41:00,0.97,13.11,Sale,Completed,2025-02-09T11:41:00
